Region,Year,territory_code,population,log_population,area_km2,density,log_density,gdp,log_gdp,gdp_per_capita,log_gdp_per_capita,tourism_arrivals,log_tourism_arrivals,tourism_nightspent,log_tourism_nightspent,HPI_average,log_HPI_average,Observation_Disp_Income,log_Observation_Disp_Income,Observation_Average_Monthly_Exp,log_Observation_Average_Monthly_Exp,Observation_CPI_housing,log_Observation_CPI_housing,Observation_Income_Percentage,foreign_pc_avg,crime_avg,coastal_dummy,z_tourism,z_crime,AmenityIndex,Post
Marche,2020,ITI3,1512672,14.2293881814299,9401.1839,160.902288061826,5.08079727429391,39248.7,10.5776736016429,25946.6030970362,10.1637959781773,877092,13.6843671689311,3454220,15.0551072299279,1011.16460158313,6.91885801643406,26814.5,10.1966980649631,291,5.67332326717149,102.4,4.62888671260541,9.7,0.649727103803666,2802.84444444444,0,-0.805660475931892,-0.856291687188765,0.0506312112568733,1
Marche,2021,ITI3,1498236,14.2197989740418,9346.0194,160.30739247128,5.07709317502928,42528.3,10.6579250156642,28385.5814437779,10.2536365995866,1197191,13.9954885373915,4249408,15.2622902370806,1050.29983457403,6.95683095912517,28273.9,10.2496943966024,312,5.74300318780948,109.2,4.6931810633108,10.6,0.649727103803666,2802.84444444444,0,-0.805660475931892,-0.856291687188765,0.0506312112568733,1
Marche,2022,ITI3,1487150,14.2123720945983,9346.0194,159.121219029355,5.06966629558572,44340,10.6996424831703,29815.4187539925,10.3027809465363,1546865,14.2517408600718,5111162,15.4469373335893,1082.6257902493,6.9871446565891,29999.4,10.3089326604443,305,5.72031177660741,145.3,4.97880057057624,10.5,0.649727103803666,2802.84444444444,0,-0.805660475931892,-0.856291687188765,0.0506312112568733,1
Marche,2023,ITI3,1484298,14.2104524911754,9346.0194,158.816062376245,5.0677466921629,44406.8,10.7011478898467,29917.7119419416,10.3062059566355,1661157,14.3230249055012,5345008,15.4916735991661,1091.54558701082,6.99534994058814,31504.6,10.3578888458982,318,5.76205138278018,152.1,5.02453819926525,10,0.649727103803666,2802.84444444444,0,-0.805660475931892,-0.856291687188765,0.0506312112568733,1
Marche,2024,ITI3,1482746,14.2094063320072,9346.0194,158.650002374273,5.06670053299468,NA,NA,NA,NA,1695177,14.3432977181236,5101471,15.4450394874788,1114.2758116487,7.01595997660095,NA,NA,303,5.71373280550937,145.9,4.98292145552874,9.2,0.649727103803666,2802.84444444444,0,-0.805660475931892,-0.856291687188765,0.0506312112568733,1
Molise,2011,ITF2,314816,12.659743620155,4460.4373,70.5796268002691,4.25674153062007,7191.9,8.88071067171664,22844.7728196788,10.0364776095259,812521,13.6078970390059,2359436,14.6739331653899,716.392420658388,6.57422809036843,4587.1,8.43100329510076,228,5.42934562895444,NA,NA,10.8,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,0
Molise,2012,ITF2,313916,12.6568807131781,4460.4373,70.3778528620949,4.25387862364311,6901.4,8.83947956855495,21984.8621924336,9.99810941334117,820623,13.6178190868694,2301092,14.6488943508345,721.698049063824,6.58160683682367,4411.8,8.39203804843023,220,5.39362754635236,NA,NA,10.7,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,0
Molise,2013,ITF2,313408,12.655261135062,4460.4373,70.2639626836588,4.25225904552705,6427.9,8.768403169798,20509.6870532979,9.92865259270028,728565,13.4988321250709,2079671,14.5477202660899,724.630996309963,6.58566255467822,4349.9,8.37790813531274,245,5.50125821054473,NA,NA,12.5,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,0
Molise,2014,ITF2,312897,12.6536293418833,4460.4373,70.1493999254288,4.25062725234836,6362.9,8.758239527252,20335.4458495927,9.92012074333297,737708,13.5113033613303,2045602,14.5312026806669,726.11286990136,6.58770547092456,4311,8.36892517474713,211,5.35185813347607,NA,NA,11.7,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,0
Molise,2015,ITF2,311398,12.6488271157538,4460.4373,69.8133342217365,4.24582502621889,6488.2,8.7777404214607,20835.7150656074,9.94442386367114,820340,13.6174741674498,2194152,14.6013061972717,718.457661290323,6.5771067772558,4372.1,8.38299872186193,218,5.38449506278909,NA,NA,10.9,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,0
Molise,2016,ITF2,310026,12.6444114439121,4460.4373,69.5057410626532,4.24140935437716,6555.5,8.78805967093946,21145.0007418733,9.95915878499163,219613,12.2996221854082,711406,13.4749985725346,716.401209677419,6.57424035873541,4364.9,8.38135055850383,247,5.50938833662798,NA,NA,12.4,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,0
Molise,2017,ITF2,308400,12.6391529206713,4460.4373,69.1412028143519,4.23615083113637,6677.4,8.80648396920743,21651.7509727626,9.9828416065004,237925,12.3797107769405,773990,13.5593142325918,714.939516129032,6.5721979462893,4388.1,8.38665161056115,215,5.37063802812766,NA,NA,10.4,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Molise,2018,ITF2,306564,12.6331818216962,4460.4373,68.7295839804765,4.23017973216127,6776.7,8.82124553678134,22105.3352644146,10.0035742730494,251630,12.4357150335842,780090,13.5671645766249,712.450617082408,6.56871060038278,4448,8.40020983593042,240,5.48063892334199,NA,NA,10.5,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Molise,2019,ITF2,303790,12.6240919522097,4460.4373,68.1076718643708,4.22108986267475,6857.7,8.83312738753411,22573.8174396787,10.0245459932887,259643,12.4670628895407,794075,13.5849331942066,700.857142857143,6.55230407576312,4479.5,8.40726671203763,221,5.39816270151775,NA,NA,10.9,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Molise,2020,ITF2,300516,12.6132562761323,4460.4373,67.3736631159461,4.21025418659736,6237,8.73825457652612,20754.3025995288,9.9405088583581,121311,11.7061127750745,429786,12.9710426893701,690.755102040816,6.53778535000979,4444.3,8.39937765523172,231,5.44241771052179,NA,NA,10.3,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Molise,2021,ITF2,294294,12.5923345466539,4460.563,65.9768733229415,4.18930427642267,6703,8.81031046635796,22776.5431847065,10.0334864776683,177785,12.0883302340486,607559,13.3172045688226,690.894925981549,6.53798775139708,4641.4,8.44277132384866,249,5.51745289646471,NA,NA,10.9,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Molise,2022,ITF2,292150,12.5850226479826,4460.563,65.4962165089922,4.18199237775135,6924.5,8.84282112628277,23701.8654800616,10.0733090362645,236581,12.3740459229908,764150,13.546519383956,685.086956521739,6.5295457740329,4943.5,8.50582886133719,256,5.54517744447956,NA,NA,11.3,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Molise,2023,ITF2,290636,12.5798269040699,4460.563,65.1567974715299,4.17679663383862,7006.4,8.85457929604713,24107.1305688215,10.0902629499416,257141,12.4573798515628,838714,13.6396250453335,673.831877729258,6.51298064022625,5163.9,8.54944738694557,260,5.56068163101553,156.2,5.05113723740559,10.4,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Molise,2024,ITF2,289224,12.5749567533753,4460.563,64.8402455026417,4.17192648314411,NA,NA,NA,NA,261388,12.4737611724621,860689,13.6654885102608,668.719283445812,6.50536436585936,NA,NA,252,5.52942908751142,143.9,4.96911861389332,9.5,0.0934513238147174,2675.98888888889,1,-1.25911667800149,-1.02352101407082,0.76440433606933,1
Piemonte,2011,ITC1,4410887,15.2995863609852,25386.697,173.747967291688,5.15760578533582,139833.2,11.8482055627047,31701.8323071981,10.3641297596838,5245637,15.4729072414372,18947271,16.7571704685681,1102.84247323071,7.0056461924003,85934.3,11.3613383297861,347,5.84932477994686,NA,NA,12.9,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,0
Piemonte,2012,ITC1,4416745,15.3009135574202,25386.697,173.978718066395,5.15893298177081,132774,11.7964037137239,30061.5045695416,10.311000714268,4733233,15.3701190364956,16677890,16.6295944480923,1070.49783775804,6.97587908818467,82633.5,11.3221704462955,352,5.8636311755981,NA,NA,13.1,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,0
Piemonte,2013,ITC1,4425816,15.302965226203,25386.697,174.336031189879,5.16098465055362,132507.3,11.7943930172304,29939.631471349,10.3069383489917,4637034,15.3495854956737,16085933,16.593455721325,1051.76043975167,6.95822064849855,82511.5,11.3206929565477,362,5.89164421182577,NA,NA,13.7,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,0
Piemonte,2014,ITC1,4420924,15.3018592819798,25386.697,174.143331840294,5.15987870633041,131140.5,11.7840245465296,29663.5952122226,10.2976758225141,4873380,15.3992982994953,16861835,16.6405633421008,1048.60181470194,6.95521295073195,83035.9,11.327028323385,354,5.86929691313377,NA,NA,14.4,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,0
Piemonte,2015,ITC1,4403562,15.2979243168379,25386.697,173.459430346531,5.15594374118849,132573.6,11.7948932418892,30105.9914678163,10.3124794830156,4919308,15.4086784281698,16932238,16.6447299367491,1019.12047439083,6.92669525429207,83333.6,11.3306071081712,348,5.85220247977447,NA,NA,13.8,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,0
Piemonte,2016,ITC1,4384226,15.2935236573762,25386.6972,172.697770232199,5.15154307384866,134131.6,11.8065766865509,30594.1345177005,10.328563587139,5049113,15.43472314226,17122755,16.6559188386284,1000.12777357938,6.90788304439917,84305.2,11.3421988265478,350,5.85793315448346,98.2,4.58700621536042,13.9,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,0
Piemonte,2017,ITC1,4370348,15.2903531977684,25386.6972,172.151105973722,5.14837261424094,138049.3,11.8353661467189,31587.713381177,10.3605235069147,5070239,15.4388985144958,16997123,16.6485546524045,991.605466912712,6.89932531336963,86429.3,11.3670820176742,310,5.73657229747919,99.5,4.60015764416455,12.3,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Piemonte,2018,ITC1,4349911,15.2856659430854,25386.6974,171.346076705511,5.1436853516798,139084,11.8428333461339,31973.9875137675,10.3726779610127,5055682,15.4360233172612,16561560,16.6225949053831,985.648443756469,6.89329974310998,87409.1,11.3783546752168,317,5.75890177387728,101.7,4.62202730305451,12.3,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Piemonte,2019,ITC1,4328565,15.2807466362747,25386.6971,170.505244654296,5.13876605668623,138296.6,11.8371559331135,31949.7570210913,10.3719198548031,5273804,15.4782624817615,17320008,16.6673729229922,975.59796022237,6.8830505755466,87812.4,11.3829579997195,347,5.84932477994686,102.8,4.63278535302106,12.6,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Piemonte,2020,ITC1,4311217,15.2767307888113,25386.6971,169.821894633154,5.13475020922288,124757,11.734123124264,28937.7686161471,10.2729028934169,3037126,14.9264222314781,10938997,16.2078446688538,964.588568068661,6.87170165609114,84984.5,11.350224165903,345,5.84354441703136,99.5,4.60015764416455,12.1,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Piemonte,2021,ITC1,4274945,15.2682817947732,25386.7279,168.392910533381,5.12630000195162,135915.4,11.8197879123358,31793.4850623809,10.3670166755269,4067341,15.2185000269609,14083285,16.4604991911408,947.996143016812,6.85435043369908,88835.7,11.3945438752161,356,5.87493073085203,105.6,4.65965837127216,12.5,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Piemonte,2022,ITC1,4256350,15.2639225434645,25386.7279,167.660441186672,5.12194075064292,140806.1,11.8551390456313,33081.4195261198,10.4067270601311,4873626,15.3993487765341,15828932,16.5773499627461,946.697387612257,6.85297949366369,93821.3,11.4491471881071,359,5.88332238848828,138.4,4.93014804318357,12.6,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Piemonte,2023,ITC1,4251351,15.2627473727396,25386.7279,167.463527270878,5.12076557991811,141165.1,11.8576854063516,33204.7624390458,10.4104485915763,4818684,15.3880114197019,15376449,16.5483476111186,957.854107436691,6.86469547768555,99483.6,11.5077480854411,370,5.91350300563827,151.4,5.01992534100335,12.3,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Piemonte,2024,ITC1,4251623,15.262811350355,25386.728,167.474240871057,5.12082955359443,NA,NA,NA,NA,4763560,15.3765058458301,15187864,16.536007245856,972.867901736208,6.88024830908046,NA,NA,372,5.91889385427315,142.4,4.95863999897788,11.4,0.868066688231038,4299.9,0,-0.62767782366208,1.11722529253045,-1.74490311619253,1
Puglia,2011,ITF4,4101558,15.2268774594928,19540.5182,209.900165288349,5.34663201428864,78759.3,11.2741516449533,19202.2884962251,9.86278474342473,2633665,14.7838869702053,9328219,16.0485546649984,985.498490470681,6.89314759485206,53745.3,10.8920115003062,253,5.53338948872752,NA,NA,11.5,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,0
Puglia,2012,ITF4,4102797,15.2271794942072,19540.5181,209.96357307435,5.34693405412056,77659.2,11.2600853019192,18928.3554609209,9.84841636567629,2580570,14.7635208627289,8884657,15.9998364144363,969.253120505983,6.87652579605164,52517.2,10.8688960139719,244,5.4971682252932,NA,NA,11.4,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,0
Puglia,2013,ITF4,4090530,15.2241851039757,19540.5182,209.335799497886,5.34393965877155,74995.1,11.2251780570508,18333.834490885,9.81650351103934,2537147,14.7465507793545,8558958,15.9624890117364,936.423268749882,6.84206758446424,52409.9,10.8668507837616,244,5.4971682252932,NA,NA,11.8,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,0
Puglia,2014,ITF4,4077788,15.2210652424974,19540.5182,208.683718531067,5.34081979729324,75173.8,11.2275580449757,18434.9456126704,9.8220033604426,2607288,14.7738211586208,8499794,15.9555524858727,1018.8722249744,6.92645163279359,52812.2,10.87449750361,257,5.54907608489522,NA,NA,11.6,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,0
Puglia,2015,ITF4,4063269,15.2174983800143,19540.5182,207.940698317816,5.33725293481011,76092,11.239698413488,18726.7936235578,9.83771059143801,2822965,14.8532983090008,9229763,16.0379439290096,1010.5290465145,6.91822928112575,53960.5,10.8960075764018,260,5.56068163101553,NA,NA,12.4,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,0
Puglia,2016,ITF4,4043735,15.2126793277963,19540.5181,206.941032950401,5.33243388770973,76539.6,11.2455635329404,18927.9465642531,9.84839476310837,3013065,14.9184683910626,9511083,16.0679683081639,1007.5695302843,6.9152963041287,54457.8,10.9051813687904,258,5.55295958492162,98.9,4.59410923862867,11.6,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,0
Puglia,2017,ITF4,4024067,15.2078036407225,19540.5181,205.934508972922,5.32755820063589,76853.9,11.2496614958899,19098.5637167572,9.85736841313166,3208714,14.9813807917824,10244421,16.1422438226847,995.884816986496,6.90363160530124,55325.3,10.9209855874079,243,5.49306144334055,101.7,4.62202730305451,10.4,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Puglia,2018,ITF4,4000966,15.2020463899277,19540.5181,204.752298763255,5.32180094984112,77371.5,11.256373774715,19338.2048235351,9.86983794275155,3424226,15.0463860187385,10404485,16.15774752115,990.582298136646,6.89829295015462,56351.8,10.9393694621698,233,5.4510384535657,104.2,4.64631212931927,10.1,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Puglia,2019,ITF4,3975528,15.1956681274381,19540.5181,203.450490905868,5.31542268735149,77445.5,11.2573297421557,19480.5570480198,9.87717217268191,3457577,15.0560786126997,10542495,16.1709247903319,983.546229200215,6.89116464150349,56783.3,10.9469975473941,242,5.48893772615669,104.9,4.65300751540225,10.8,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Puglia,2020,ITF4,3953305,15.1900624958923,19540.5181,202.313212974634,5.30981705580573,71840.6,11.1822050548343,18172.2887558638,9.80765311690624,1860188,14.4361881158504,6674043,15.7137363811855,974.434340320592,6.88185713886397,56263.8,10.9378066233107,251,5.52545293913178,101.3,4.61808641125464,10.9,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Puglia,2021,ITF4,3933777,15.1851105910169,19542.6469,201.291924278691,5.30475621400042,78263.9,11.2678417284098,19895.3575660237,9.89824169535716,2625022,14.7805998349251,8836664,15.9944199878241,964.078346263719,6.87117256336595,58616.3,10.9787680938832,257,5.54907608489522,109.4,4.69501088998788,11.3,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Puglia,2022,ITF4,3922941,15.182352185568,19542.6469,200.737444629366,5.30199780855155,82594,11.3216923176455,21054.1020117305,9.95485069004179,3366723,15.0294504256767,10765699,16.1918756193247,976.799497417579,6.8842814082771,61799.1,11.0316440802329,248,5.51342874616498,152.2,5.02519544542759,10.6,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Puglia,2023,ITF4,3907683,15.1784551731946,19542.6469,199.956690615947,5.2981007961781,83378.9,11.3311505587356,21337.1709015291,9.96820594350533,3518982,15.0736823012011,11054928,16.2183868593624,983.905098280098,6.89152944756385,64348.5,11.0720689027293,270,5.59842195899838,156.8,5.05497110791631,10.4,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Puglia,2024,ITF4,3890661,15.1740896240385,19542.6469,199.085672473569,5.29373524702208,NA,NA,NA,NA,3564211,15.0864532689629,11201922,16.2315959286854,1000.57031689411,6.90832543330738,NA,NA,262,5.5683445037611,147.6,4.99450591216637,10,0.516155977121589,3460.65555555556,1,-0.914542900783493,0.0108781332017538,0.0745789660147533,1
Sardegna,2011,ITG2,1655833,14.3198147634315,24099.7586,68.7074517003668,4.2298576606004,36627.1,10.5085436825596,22120.0447146542,10.0042394770924,863506,13.6687561250103,2530275,14.7438385504489,900.795264557964,6.80327800044217,22910.5,10.0393505997402,265,5.57972982598622,NA,NA,11.7,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,0
Sardegna,2012,ITG2,1655079,14.319359299793,24099.7586,68.6761650799274,4.22940219696197,36162.2,10.4957696533634,21849.2289491922,9.9919209115346,831189,13.6306124848009,2476328,14.7222873757416,905.119426751592,6.80806689825497,22654.4,10.0281093725307,266,5.5834963087817,NA,NA,11.6,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,0
Sardegna,2013,ITG2,1654583,14.3190595712989,24099.7586,68.6555839609115,4.22910246846781,35059.5,10.4648018971071,21189.3268575828,9.96125288377253,808359,13.6027615457588,2278275,14.638929135633,898.834553195561,6.80109898327001,23163.3,10.0503244085832,265,5.57972982598622,NA,NA,11.8,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,0
Sardegna,2014,ITG2,1652528,14.3178167945886,24099.7586,68.570313397247,4.22785969175757,34854.7,10.458943270797,21091.7454953865,9.95663703417259,888681,13.6974936199549,2432166,14.7042927763178,1088.95479407278,6.99297361065975,23238.7,10.0535742713634,256,5.54517744447956,NA,NA,12,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,0
Sardegna,2015,ITG2,1648642,14.3154624766983,24099.7586,68.4090669688285,4.22550537386727,35842.4,10.4868868291326,21740.559806192,9.9869349103985,942739,13.75654474706,2514429,14.7375562979656,1054.08196091612,6.96042548785802,23473.8,10.063640184559,250,5.52146091786225,NA,NA,12.1,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,0
Sardegna,2016,ITG2,1642492,14.311725158705,24099.7927,68.153781256384,4.22176664092299,34951.5,10.4617166651959,21279.5556995103,9.9655020644552,1024647,13.8398587209948,2698448,14.8081873508904,1046.91197183099,6.95360013076569,23572.1,10.0678190882702,253,5.53338948872752,98.7,4.59208494643944,11.7,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,0
Sardegna,2017,ITG2,1636839,14.3082775008751,24099.7927,67.9192149233715,4.21831898309311,35146.6,10.4672831642531,21472.240092031,9.97451622134223,1107663,13.9177629484013,2970575,14.9042660947339,1046.82466670629,6.95351673429343,23531.8,10.0661079768831,243,5.49306144334055,103.3,4.63763737612559,11.1,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sardegna,2018,ITG2,1631040,14.3047284061338,24099.7927,67.6785904469626,4.21476988835181,35194.5,10.4686450993779,21577.9502648617,9.97942725120835,1151268,13.9563745016086,3056116,14.9326553866633,1050.26019690577,6.95679321902951,24264.4,10.0967655345606,250,5.52146091786225,105.4,4.65776263610726,10.8,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sardegna,2019,ITG2,1622257,14.2993289474687,24099.453,67.3150963218958,4.20938452534298,35573.1,10.4793450132394,21928.1531841132,9.995526623735,1172777,13.9748849987353,3044932,14.9289891271855,1049.67696629213,6.9562377446669,24507.3,10.1067263113355,258,5.55295958492162,105.8,4.6615505194242,11.1,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sardegna,2020,ITG2,1611621,14.2927510627431,24099.453,66.8737585039793,4.20280664061737,32335.6,10.3839240694531,20064.0224966043,9.90668356467426,673192,13.4197858576869,1981385,14.4993066530876,1046.03581460674,6.9527628836245,24347.4,10.1001803466291,247,5.50938833662798,102.9,4.63375764284,10.3,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sardegna,2021,ITG2,1590044,14.2792722467695,24108.5367,65.9535673934121,4.1889509700948,35084.2,10.4655061656593,22064.9239895248,10.0017444768541,903204,13.7137037205057,2469917,14.7196951048007,1043.86222166191,6.95068278814536,25509.7,10.1468140509726,252,5.52942908751142,109.6,4.69683737451392,10.5,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sardegna,2022,ITG2,1587413,14.2776162050976,24108.5367,65.8444359254703,4.18729492842294,37266.9,10.5258608121961,23476.4991845222,10.0637551650627,1183211,13.9837424871577,3103454,14.9480262427508,1048.72653002237,6.95533187852968,27386.9,10.2178200758591,267,5.58724865840025,153.6,5.03435182071357,12,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sardegna,2023,ITG2,1578146,14.271761298288,24108.5367,65.4600492613059,4.18144002161332,37694.8,10.5372774328883,23885.496018746,10.0810266925645,1225262,14.0186652566434,3260345,14.9973435759643,1065.4132231405,6.97111800583867,28654.3,10.263058798141,296,5.69035945432406,158.8,5.06764554881304,12.4,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sardegna,2024,ITG2,1570453,14.2668746707381,24108.5367,65.1409506741237,4.17655339406342,NA,NA,NA,NA,1220466,14.0147433109916,3164009,14.9673504523663,1088.36339966004,6.99243037868843,NA,NA,271,5.6021188208797,146.9,4.98975208317983,9.8,3.12822796952471,2785.96666666667,1,1.21472514901553,-0.878541082610841,3.09326623162637,1
Sicilia,2011,ITG1,5059482,15.4367746644818,25832.0162,195.860902255086,5.27740472491477,97567.1,11.4882956254096,19284.0097069226,9.86703151889204,2738490,14.8229172315651,8442811,15.948825867993,909.184101219371,6.81254760526519,64104.2,11.0682651633832,213,5.36129216570943,NA,NA,12.1,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,0
Sicilia,2012,ITG1,5061946,15.43726155231,25832.0162,195.956287763554,5.27789161274298,95159.2,11.4633065574879,18798.9362193907,9.84155556314214,2720414,14.8162946325724,8228579,15.9231238967493,904.154844290658,6.80700063365622,62340.4,11.0403649697268,216,5.37527840768417,NA,NA,12,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,0
Sicilia,2013,ITG1,5053540,15.4355995457718,25832.0162,195.630877623869,5.2762296062047,93262.4,11.4431723045369,18454.8653023425,9.82308331672939,2607435,14.7738775374543,7735588,15.8613420571996,884.00133745695,6.78445857559685,61755.1,11.0309318421729,217,5.37989735354046,NA,NA,12.2,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,0
Sicilia,2014,ITG1,5041754,15.4332645953771,25832.0162,195.174622103249,5.27389465581003,90995.4,11.4185642347708,18048.3617407751,9.80081019735796,2645299,14.7882946603639,7780036,15.8670715233932,928.316663733545,6.83337290705113,61904.1,11.0333416923435,224,5.41164605185504,NA,NA,12.3,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,0
Sicilia,2015,ITG1,5028266,15.430585751032,25832.0162,194.652479352347,5.27121581146493,91736.6,11.4266767062043,18244.181990372,9.81160151313658,2721973,14.8168675429673,8079479,15.9048379482203,904.528757109784,6.80741409770727,62617.7,11.0448032647265,226,5.42053499927229,NA,NA,12.4,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,0
Sicilia,2016,ITG1,5004400,15.4258280834254,25832.0161,193.72858783562,5.26645814772949,91832.7,11.4277237223315,18350.3916553433,9.81740619687038,2953796,14.8986016807856,8474351,15.9525546301274,882.730152027027,6.78301955030426,63492,11.0586691926921,256,5.54517744447956,98.7,4.59208494643944,14,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,0
Sicilia,2017,ITG1,4977900,15.420518673319,25832.0161,192.7027290758,5.2611487376231,92235.9,11.4321047046923,18529.0785270897,9.82709658933754,3104145,14.9482488731117,8845434,15.9954119516419,859.924329414571,6.75684439632346,64611.4,11.0761461447898,235,5.45958551414416,100.5,4.61015772749913,12.8,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
Sicilia,2018,ITG1,4942188,15.413318706086,25832.0162,191.320257843443,5.25394876651892,91219.7,11.4210261615078,18457.3512784216,9.82321801338612,3151242,14.9633072188059,8974306,16.0098761634435,843.755212677231,6.73786242015549,65554.8,11.0906417130555,236,5.46383180502561,103.1,4.63569939102291,12.4,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
Sicilia,2019,ITG1,4908548,15.4064887330218,25832.5454,190.014105230219,5.24709830745876,91204.6,11.4208606133869,18580.7697103094,9.82988243832943,3321768,15.0160077292693,9348215,16.0506959739485,833.371099259048,6.72547904027216,66458.1,11.1043269528752,276,5.62040086571715,105.7,4.66060489287619,13.9,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
Sicilia,2020,ITG1,4875290,15.3996901478243,25832.5454,188.726659510681,5.24029972226127,83567.8,11.3334135574126,17141.0931452283,9.74923396755263,1794214,14.4000776009974,5690527,15.5543134204428,815.122850353217,6.70333883851095,66005,11.0974857757149,262,5.5683445037611,102.1,4.62595272517062,12.7,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
